Date,AMZN,JPM,META,NVDA
2024-01-05,145.24000549316406,165.7803497314453,349.5085754394531,49.069664001464844
2024-01-08,149.10000610351562,165.53977966308594,356.1720275878906,52.223907470703125
2024-01-09,151.3699951171875,164.2310028076172,354.9505310058594,53.110416412353516
2024-01-10,153.72999572753906,164.57745361328125,367.900146484375,54.319740295410156
2024-01-11,155.17999267578125,163.88458251953125,367.10565185546875,54.791473388671875
2024-01-12,154.6199951171875,162.68165588378906,371.8922424316406,54.67953109741211
2024-01-16,153.16000366210938,161.6615753173828,364.91094970703125,56.35060501098633
2024-01-17,151.7100067138672,160.79547119140625,365.8146667480469,56.021793365478516
2024-01-18,153.5,161.11305236816406,373.5208740234375,57.075199127197266
2024-01-19,155.33999633789062,163.89418029785156,380.7900390625,59.45787811279297
2024-01-22,154.77999877929688,163.7017059326172,379.131591796875,59.620784759521484
2024-01-23,156.02000427246094,162.62391662597656,382.5279235839844,59.83966064453125
2024-01-24,156.8699951171875,164.0770263671875,387.98980712890625,61.32783508300781
2024-01-25,157.75,166.42510986328125,390.4525146484375,61.58269500732422
2024-01-26,159.1199951171875,165.78997802734375,391.4059143066406,60.997013092041016
2024-01-29,161.25999450683594,166.2230224609375,398.2381896972656,62.43021774291992
2024-01-30,159.0,169.6296844482422,397.2847900390625,62.739044189453125
2024-01-31,155.1999969482422,167.7916259765625,387.43365478515625,61.49274444580078
2024-02-01,159.27999877929688,167.18533325195312,392.04150390625,62.99190139770508
2024-02-02,171.80999755859375,168.1476593017578,471.6950378417969,66.1231689453125
2024-02-05,170.30999755859375,167.9263458251953,456.22314453125,69.29339599609375
2024-02-06,169.14999389648438,168.5037384033203,451.5657043457031,68.18501281738281
2024-02-07,170.52999877929688,168.8212890625,466.33251953125,70.05996704101562
2024-02-08,169.83999633789062,168.21505737304688,466.73968505859375,69.60221862792969
2024-02-09,174.4499969482422,168.41712951660156,464.86279296875,72.09284973144531
2024-02-12,172.33999633789062,169.16775512695312,465.6473083496094,72.207763671875
2024-02-13,168.63999938964844,167.6953887939453,456.9281921386719,72.08785247802734
2024-02-14,170.97999572753906,169.39871215820312,469.9969482421875,73.85885620117188
2024-02-15,169.8000030517578,173.09405517578125,480.67236328125,72.61753845214844
2024-02-16,169.50999450683594,172.2856903076172,470.03668212890625,72.57256317138672
2024-02-20,167.0800018310547,172.9593048095703,468.4775390625,69.41333770751953
2024-02-21,168.58999633789062,174.08522033691406,465.2764892578125,67.43443298339844
2024-02-22,174.5800018310547,176.1735076904297,483.2699890136719,78.49427032470703
2024-02-23,174.99000549316406,177.058837890625,481.1823425292969,78.77313232421875
2024-02-26,174.72999572753906,176.4525604248047,478.90576171875,79.0479736328125
2024-02-27,173.5399932861328,176.5391845703125,484.1845397949219,78.65717315673828
2024-02-28,173.16000366210938,177.43414306640625,481.17236328125,77.61975860595703
2024-02-29,176.75999450683594,179.0508270263672,487.2464904785156,79.06795501708984
2024-03-01,178.22000122070312,178.3098602294922,499.3448486328125,82.2331771850586
2024-03-04,177.5800018310547,179.64749145507812,495.25909423828125,85.18954467773438
2024-03-05,174.1199951171875,181.4470672607422,487.3359375,85.92017364501953
2024-03-06,173.50999450683594,182.39012145996094,493.1714172363281,88.6547622680664
2024-03-07,176.82000732421875,180.7926788330078,509.1766662597656,92.62174224853516
2024-03-08,175.35000610351562,181.12948608398438,502.973388671875,87.48336029052734
2024-03-11,171.9600067138672,181.1968536376953,480.74493408203125,85.73026275634766
2024-03-12,175.38999938964844,182.68846130371094,496.80987548828125,91.86612701416016
2024-03-13,176.55999755859375,184.1704559326172,492.65447998046875,90.84165954589844
2024-03-14,178.75,180.888916015625,488.93646240234375,87.8991470336914
2024-03-15,174.4199981689453,183.1311492919922,481.251953125,87.7922134399414
2024-03-18,174.47999572753906,185.40223693847656,494.05615234375,88.40989685058594
2024-03-19,175.89999389648438,186.4896697998047,493.32049560546875,89.3524169921875
2024-03-20,178.14999389648438,188.9339599609375,502.5459289550781,90.32591247558594
2024-03-21,178.14999389648438,191.56109619140625,504.7727966308594,91.38837432861328
2024-03-22,178.8699951171875,189.2130584716797,506.5820007324219,94.24092102050781
2024-03-25,179.7100067138672,187.48085021972656,500.0605773925781,94.95355224609375
2024-03-26,178.3000030517578,188.3565673828125,492.9725646972656,92.51380157470703
2024-03-27,179.8300018310547,192.0037841796875,490.9544677734375,90.20398712158203
2024-03-28,180.3800048828125,192.7544403076172,482.7232360839844,90.30992889404297
2024-04-01,180.97000122070312,191.44566345214844,488.459228515625,90.3169174194336
2024-04-02,180.69000244140625,191.36868286132812,494.4438781738281,89.40638732910156
2024-04-03,182.41000366210938,190.82977294921875,503.7587585449219,88.91864013671875
